Date,Salesperson,Customer Name,Car Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
28-08-2022,Joseph Davis,Daniel Santos,Chevrolet,Silverado,2020,35134,0.1416535614642746,4976.86
06-09-2022,Sarah Mcdonald,April Butler,Honda,Civic,2020,20177,0.1438377143515625,2902.21
30-05-2022,Lisa Bowen,Paul Hutchinson,Ford,F-150,2020,34570,0.1193917364801138,4127.37
15-12-2022,Philip Wood,Christopher Brooks,Nissan,Altima,2011,31028,0.135547928319314,4205.78
10-02-2023,Patricia Castillo,Leah Benton,Chevrolet,Silverado,2019,10665,0.1137374585172711,1213.01
19-12-2022,Deborah Ruiz,Matthew Hall,Ford,F-150,2020,15367,0.081071346,1245.82
01-11-2022,Lisa Harris,Theresa Wood,Ford,F-150,2015,39912,0.1072287046199272,4279.71
01-04-2023,Karen Blake,Brittany Thomas,Chevrolet,Silverado,2014,46531,0.076025415,3537.54
08-04-2023,Ashley Beasley,John Parker,Honda,Civic,2019,29357,0.1391679291071678,4085.55
26-11-2022,Ryan Campbell,Ann Evans,Honda,Civic,2014,24284,0.09638415,2340.59
17-09-2022,Jeffrey Martinez,Kelly Walker,Ford,F-150,2014,24025,0.06216539,1493.52
01-11-2022,Brenda Hansen,Kelly Perry,Ford,F-150,2015,11608,0.102334522822826,1187.9
10-04-2023,Julia Austin,Jesus Juarez,Honda,Civic,2018,18957,0.1355274789180451,2569.19
23-07-2022,Angela Rivera PhD,Debra Alvarez,Honda,Civic,2018,20222,0.060078692,1214.91
17-12-2022,Stephen Mcbride,Sandra Morgan,Toyota,Corolla,2012,41422,0.1338729687187888,5545.29
04-12-2022,Jeremy Rosario DDS,Erin Rivera,Toyota,Corolla,2021,22286,0.061633389,1373.56
02-02-2023,Samantha Kim,Christine Perez,Ford,F-150,2022,35610,0.081488277,2901.8
06-02-2023,Tina Johnson,Monica Ray,Honda,Civic,2019,45638,0.1027671690981909,4690.09
21-01-2023,Brian Brown,Bryan Jackson,Honda,Civic,2014,25415,0.1289207349298666,3276.52
04-01-2023,Jason Valdez,Maria Clarke,Chevrolet,Silverado,2020,24704,0.052340809,1293.03
21-02-2023,Robert Jones,Jeffrey Irwin,Honda,Civic,2018,10156,0.1294225815427632,1314.42
13-07-2022,Noah Short,Christopher Graham,Chevrolet,Silverado,2015,47302,0.075507837,3571.67
12-09-2022,Sandra Hill,Jessica Thomas,Toyota,Corolla,2020,41708,0.084259863,3514.31
11-11-2022,Christopher Jones,Debra Mccarthy,Nissan,Altima,2015,20947,0.097473351,2041.77
04-07-2022,Margaret Rodriguez,Kimberly Tanner,Honda,Civic,2010,27035,0.0764372,2066.48
28-07-2022,Kelly Gutierrez,Danielle Harris DDS,Nissan,Altima,2017,20859,0.1359371967886466,2835.51
12-07-2022,Jacqueline Hawkins,Donald Brooks,Ford,F-150,2016,19080,0.1338340353640928,2553.55
26-12-2022,Jonathan Mcdonald,Betty Jackson,Nissan,Altima,2016,25821,0.082805943,2138.13
25-07-2022,Michael Martinez,Amy Bartlett,Nissan,Altima,2019,34648,0.1402698363531976,4860.07
22-08-2022,Keith Avila,Peggy Wood,Honda,Civic,2015,17517,0.1366317304972999,2393.38
06-02-2023,Tanya Cross,Terrance Elliott,Nissan,Altima,2015,23609,0.1359213125006261,3208.97
29-06-2022,Mary Gonzalez,Tracey Smith,Chevrolet,Silverado,2014,27541,0.073741346,2030.91
14-07-2022,Shannon Garcia,Monica Shah,Toyota,Corolla,2015,30698,0.1416635364226683,4348.79
18-10-2022,Michael Clark,Rebecca Norman,Honda,Civic,2010,25391,0.086188508,2188.41
27-08-2022,Andrew Russell,Anthony Allen,Chevrolet,Silverado,2019,35980,0.09363265,3368.9
27-12-2022,Rhonda Miranda,Robin Beasley,Nissan,Altima,2014,33643,0.1016592744673504,3420.12
18-12-2022,Nicholas Martin,Amanda Turner,Chevrolet,Silverado,2016,46271,0.141576269498122,6550.88
01-04-2023,Christopher Garcia,Kimberly Myers,Ford,F-150,2012,33099,0.1235850070625509,4090.54
08-12-2022,Chad Palmer,Penny Robles,Chevrolet,Silverado,2018,45056,0.1442778975700193,6500.58
19-02-2023,John Graham,Kristen Todd,Nissan,Altima,2016,19001,0.059577101,1132.02
10-06-2022,Dr. Brian Harris Jr.,Cameron Ortega,Toyota,Corolla,2013,32476,0.1296544487358125,4210.66
11-07-2022,Dennis Powell,Dr. Robert Bradley,Toyota,Corolla,2020,28761,0.097339618,2799.58
09-09-2022,James Barrera,Amanda Bradley,Nissan,Altima,2019,24302,0.056613492,1375.82
18-06-2022,Tammy Martinez,Taylor Richard DDS,Honda,Civic,2016,17949,0.1088355162180238,1953.49
20-07-2022,Brandon Fisher,Ashley Cain,Chevrolet,Silverado,2011,20235,0.068924323,1394.68
12-04-2023,Lori Hickman,Shelby Jackson,Honda,Civic,2019,48234,0.067329084,3247.55
03-09-2022,David Thompson,Susan Schroeder,Honda,Civic,2019,42764,0.1058966546609224,4528.56
14-09-2022,Anthony Murray,Carolyn Shaffer,Nissan,Altima,2014,21843,0.1281596527991582,2799.39
17-10-2022,Micheal Benjamin,Kenneth Stewart,Chevrolet,Silverado,2011,38631,0.054784917,2116.4
18-03-2023,James May,Kevin Perry,Toyota,Corolla,2011,48406,0.080779014,3910.19
27-04-2023,Steven Mendez,Jeremy Jones,Chevrolet,Silverado,2012,23078,0.1446014783713649,3337.11
14-03-2023,Daniel Brown,Seth Myers,Toyota,Corolla,2022,14067,0.0554480333264367,779.99
02-08-2022,Mr. Michael Little,Alejandro Wright,Toyota,Corolla,2014,47669,0.1224573779433445,5837.42
05-12-2022,Lauren Reyes,Scott Yu,Chevrolet,Silverado,2021,27128,0.071947037,1951.78
09-06-2022,Luis Flynn,Jason Moreno,Nissan,Altima,2019,30743,0.1175971083166546,3615.29
21-11-2022,Valerie Becker,Paul Reese,Ford,F-150,2010,41961,0.1362303112585757,5716.36
01-12-2022,Raymond Johnson,Tim Wiggins,Toyota,Corolla,2015,44423,0.1208838290217481,5370.02
01-11-2022,Shannon Cox,Stephen Castro,Toyota,Corolla,2013,46230,0.1216841915656594,5625.46
25-12-2022,James Patterson,Angela Stevens,Nissan,Altima,2011,35029,0.067295174,2357.28
17-01-2023,April Mathis,Arthur Taylor,Toyota,Corolla,2019,31501,0.1234189308228529,3887.82
30-06-2022,Victor Thompson,Jessica Rogers,Honda,Civic,2017,42421,0.101002280847918,4284.62
07-08-2022,Julia Wright,Christopher Wells,Chevrolet,Silverado,2022,48039,0.1276671596476564,6133.0
14-03-2023,Jeremiah Bell,Taylor Sloan,Ford,F-150,2011,42053,0.098656834,4148.82
30-11-2022,Kristin Kim,Angel Schmidt,Nissan,Altima,2019,14993,0.1001709903905955,1501.86
15-07-2022,Lisa Williams,Bruce Brown,Chevrolet,Silverado,2021,31513,0.1268563018545767,3997.62
01-04-2023,Rodney Miller,Pamela Jenkins,Toyota,Corolla,2018,32327,0.069218855,2237.64
01-04-2023,Leah Hamilton,Jimmy Figueroa,Chevrolet,Silverado,2019,37783,0.099541278,3760.97
11-09-2022,Melanie Herrera,John Graham,Ford,F-150,2019,40012,0.099283844,3972.55
08-07-2022,Elizabeth Brown,Michael Leonard,Honda,Civic,2011,31540,0.1422052436648092,4485.15
14-05-2022,Andrew Key,John Jones,Honda,Civic,2019,38973,0.1446033313692416,5635.63
26-03-2023,Tammy Beasley,Katherine Spears,Ford,F-150,2014,48961,0.1415563355945215,6930.74
25-01-2023,Keith Lee,David Macias,Toyota,Corolla,2022,37581,0.077221558,2902.06
29-05-2022,Victoria Anderson,Michelle Black,Toyota,Corolla,2021,13555,0.072777304,986.5
27-10-2022,Nancy James,Earl Edwards,Nissan,Altima,2013,28959,0.081073144,2347.8
01-12-2022,Richard Bradley,Kyle Ross,Ford,F-150,2014,44658,0.1063664311457343,4750.11
03-11-2022,Luis Cameron,Rachel Garrett,Nissan,Altima,2020,34629,0.1355909339395684,4695.38
03-09-2022,Ashley Hodges,Cody Cherry,Honda,Civic,2013,46295,0.1312541061636613,6076.41
04-05-2022,Caitlin Wood,Scott Adams,Honda,Civic,2015,48248,0.092903294,4482.4
20-05-2022,Brian Carroll,Melissa Galloway,Toyota,Corolla,2020,21859,0.078846334,1723.5
23-06-2022,Dr. Jennifer Dunn,Paul Walker,Nissan,Altima,2011,11605,0.070037445,812.78
27-02-2023,Gregory Osborne,Justin Perry,Ford,F-150,2011,30093,0.0586007427772323,1763.47
27-01-2023,Dean Williams,Michael Gray,Nissan,Altima,2011,48281,0.090848141,4386.24
14-09-2022,Kelly Rice,Debra Powell,Chevrolet,Silverado,2011,48382,0.1193560009422858,5774.68
08-01-2023,Ashley Hammond,Douglas Castro,Toyota,Corolla,2010,12967,0.086487684,1121.49
20-09-2022,Amanda Evans,Samantha Taylor,Ford,F-150,2012,15117,0.1453049408203859,2196.57
19-04-2023,Tina Sanders,Zachary Carpenter,Ford,F-150,2019,49445,0.070303926,3476.18
08-10-2022,Brian Gallegos,Mary Wall,Toyota,Corolla,2015,13465,0.096052792,1293.35
07-10-2022,Mark Hernandez,Luis Krause,Nissan,Altima,2020,26631,0.1020100691635833,2716.63
19-05-2022,Jeffrey Allen,Allison Porter,Toyota,Corolla,2022,25599,0.128040719,3277.71
29-09-2022,Donna Clark,Daniel Lowe,Nissan,Altima,2011,41563,0.089030786,3700.39
11-01-2023,Jenna Delgado,Shannon Shah,Nissan,Altima,2017,44693,0.067807497,3030.52
13-09-2022,Gary Harrington,Jacob Barrett,Toyota,Corolla,2010,35054,0.140271383920337,4917.07
08-11-2022,Glen Smith,Mallory Butler,Ford,F-150,2013,11863,0.052743591,625.7
04-09-2022,James Irwin,Lisa Hogan,Nissan,Altima,2022,38853,0.05798668,2252.96
03-12-2022,Derrick Jenkins,Sarah Hood,Ford,F-150,2010,28083,0.055232873,1551.1
05-10-2022,Linda Stephens,Chelsea Hensley,Nissan,Altima,2020,27156,0.086713886,2354.8
03-12-2022,Jennifer Stewart,Elizabeth Wright,Toyota,Corolla,2010,39107,0.1362935698967894,5330.03
15-12-2022,Frank Perry,Amy Miller,Honda,Civic,2019,42421,0.074209002,3148.02
09-06-2022,Michael Butler,Tabitha Morrison,Nissan,Altima,2014,45895,0.1164774631965757,5345.73
03-10-2022,Brittany Armstrong,Darlene Lee DVM,Honda,Civic,2016,29892,0.076297304,2280.68
25-11-2022,Robert Baird,Jorge Watson,Honda,Civic,2011,34430,0.1277057387905942,4396.91
01-05-2023,Robert Fitzgerald,Darrell Rogers,Toyota,Corolla,2016,16874,0.1284220500973991,2166.99
07-03-2023,Steven Flores,Linda Evans,Ford,F-150,2021,14310,0.087073845,1246.03
24-05-2022,Kimberly Odom,Sandra Smith,Toyota,Corolla,2022,33033,0.1043230787953615,3446.1
08-08-2022,Renee Beck,Tiffany Perry,Toyota,Corolla,2021,11905,0.070676407,841.4
10-04-2023,Anthony Thompson,Justin Edwards,Toyota,Corolla,2019,28144,0.1168468611943352,3288.54
18-09-2022,Harold Morris,Robert Mcdonald,Nissan,Altima,2016,43349,0.1452440968746371,6296.19
01-06-2022,Krista Fisher,Leslie Berry,Chevrolet,Silverado,2019,26377,0.1007608426646292,2657.77
04-07-2022,Jennifer Clark,Rhonda Jones,Toyota,Corolla,2018,17052,0.1203763154590789,2052.66
08-10-2022,Thomas Scott,Jonathan Martin,Toyota,Corolla,2016,33828,0.1168194404528089,3951.77
20-10-2022,Matthew Rose,Christina Lane,Ford,F-150,2021,11142,0.069211165,771.15
09-01-2023,Scott Carter,Kendra Hall,Toyota,Corolla,2011,34731,0.1379487595577707,4791.1
06-12-2022,Richard Gonzales,Patricia Pittman,Toyota,Corolla,2018,45704,0.057404476,2623.61
14-08-2022,Dana Kim,Brian Suarez MD,Chevrolet,Silverado,2018,38368,0.07114174,2729.57
27-03-2023,Joshua Singleton,Diana Wolfe,Toyota,Corolla,2015,20200,0.098242895,1984.51
20-05-2022,James Fitzgerald,Casey Hernandez,Chevrolet,Silverado,2020,25704,0.072342617,1859.49
29-06-2022,Jaime Evans,Janet Robbins,Ford,F-150,2014,40210,0.1042642936904609,4192.47
03-11-2022,Carol Graham,Sarah Drake,Ford,F-150,2020,31565,0.080393889,2537.63
04-12-2022,Sergio Hurst,Anna Cooper,Nissan,Altima,2014,14564,0.066447937,967.75
06-04-2023,Joy Ingram,Scott Gibson,Ford,F-150,2014,44682,0.091850433,4104.06
13-02-2023,Patricia Potter,Timothy Chandler,Chevrolet,Silverado,2016,28799,0.1010164005711263,2909.17
09-11-2022,Jennifer Martin,Kelsey Perez,Chevrolet,Silverado,2016,27695,0.09503291,2631.94
31-05-2022,Jeffrey Bates,Maria Webb,Honda,Civic,2021,24766,0.054081101,1339.37
20-10-2022,Nicole Hatfield,Brian Jones,Honda,Civic,2021,15364,0.1194538835705677,1835.29
27-11-2022,Richard Matthews,Michele Olsen,Ford,F-150,2011,18567,0.051169142,950.06
19-10-2022,Karen Cordova,Alicia Frazier,Nissan,Altima,2022,11895,0.074181471,882.39
01-09-2022,Thomas Brown,Jenna Rivera,Honda,Civic,2022,21521,0.1435958719435209,3090.33
22-05-2022,William Li,Jennifer Keller,Chevrolet,Silverado,2013,34223,0.060211046,2060.6
20-02-2023,Sarah Moody,Vanessa Green,Toyota,Corolla,2021,43273,0.1101622403129963,4767.05
18-04-2023,Sandra Hall,Jacqueline Thompson,Chevrolet,Silverado,2014,33258,0.080880186,2689.91
23-07-2022,Dr. Amy Martin,Ruben Johns,Ford,F-150,2012,35857,0.083384885,2989.93
12-08-2022,Kevin Doyle,Ashley Morris,Toyota,Corolla,2018,47760,0.093660923,4473.25
06-03-2023,Joe Moran,Timothy Good,Honda,Civic,2017,27548,0.065807035,1812.85
15-06-2022,Kelsey Johnson,Heather Erickson,Honda,Civic,2013,33583,0.1291813390093963,4338.3
14-08-2022,Robin Parker,Ryan Hodge,Toyota,Corolla,2022,28485,0.1285552604876902,3661.9
01-06-2022,Melissa Franklin,Bianca Casey,Ford,F-150,2018,32380,0.141867685565208,4593.68
24-11-2022,Stephanie Lopez,Katherine Doyle,Ford,F-150,2014,30309,0.0549437862549055,1665.29
02-02-2023,Joshua Thomas,Brian Oliver,Toyota,Corolla,2019,23415,0.1375515043218361,3220.77
30-05-2022,Darren Golden,David Hinton,Nissan,Altima,2020,43460,0.088348519,3839.63
28-07-2022,Sheila Wright,Stacy Newman,Nissan,Altima,2013,48082,0.1492430881576772,7175.91
04-02-2023,John Wilson,Richard Hill,Honda,Civic,2020,15337,0.1224441947921843,1877.93
26-08-2022,Shane Carr,Alexandria Li,Nissan,Altima,2022,24375,0.1011949990393822,2466.63
27-10-2022,David Parsons,Patricia Simmons,Nissan,Altima,2021,44331,0.141254121,6261.94
22-10-2022,Alan Hill,April Barnett,Toyota,Corolla,2016,39510,0.1080740323274626,4270.01
20-03-2023,Danielle Paul,Carolyn Rush,Honda,Civic,2013,15369,0.1474397985068752,2266.0
12-04-2023,Michael Johnson,Cheryl Townsend,Ford,F-150,2012,30781,0.069345149,2134.51
07-12-2022,Michael Nguyen,Alisha Morrison,Chevrolet,Silverado,2015,37520,0.098523494,3696.6
10-05-2022,Susan Moreno,Ricky Mitchell,Honda,Civic,2016,34645,0.072061981,2496.59
27-01-2023,Juan Rose,Deborah Park,Nissan,Altima,2018,37592,0.08823183,3316.81
18-06-2022,Karla Bird,Frank Estes,Ford,F-150,2010,44914,0.06461171,2901.97
22-01-2023,Nicholas Lopez,Joshua Brown,Ford,F-150,2014,12186,0.090343638,1100.93
18-03-2023,Rebecca Hernandez,Brandy Phelps,Nissan,Altima,2022,18274,0.06423263,1173.79
01-07-2022,Stephen Anderson,Michelle Kent,Honda,Civic,2020,43155,0.1189751249574306,5134.37
26-03-2023,Kimberly Malone,Jennifer Abbott,Honda,Civic,2010,44298,0.099735369,4418.08
27-01-2023,Cheryl Harper,Bradley Oliver,Toyota,Corolla,2013,28553,0.1280558120956038,3656.38
21-07-2022,Isaac Rios,Chelsea Dominguez,Honda,Civic,2015,14665,0.082456169,1209.22
09-01-2023,Alison Gonzalez,Alexandra Moore,Toyota,Corolla,2010,11516,0.1144110294147779,1317.56
19-02-2023,Jon Adams,Jennifer Haley,Chevrolet,Silverado,2017,45503,0.1174612743886685,5344.84
16-05-2022,Angela Hoffman,Jason Burnett,Toyota,Corolla,2014,27453,0.092173624,2530.44
28-01-2023,Lori Harris,Jonathan Schaefer,Chevrolet,Silverado,2016,48018,0.081075391,3893.08
03-03-2023,William Peters,Jeffrey Dean,Nissan,Altima,2011,44305,0.1045690932226153,4632.93
18-04-2023,Parker Blevins,Ashley Adams,Nissan,Altima,2022,19815,0.06330442,1254.38
20-01-2023,Carolyn Coleman,Sandra Brown,Nissan,Altima,2022,47336,0.099140529,4692.92
28-12-2022,Nathan Colon,James Wise,Ford,F-150,2018,19781,0.1188210283579851,2350.4
03-12-2022,Angie Perry,Robert Smith,Honda,Civic,2018,45986,0.1046034412857967,4810.29
29-12-2022,Robin Whitehead,Christopher Olson,Honda,Civic,2021,38626,0.1465066966729641,5658.97
11-06-2022,Susan Palmer,Judith Andrade,Toyota,Corolla,2021,23519,0.094590269,2224.67
14-02-2023,Mrs. Brandi Bowers,Mariah Parker,Toyota,Corolla,2020,26918,0.083627342,2251.08
20-07-2022,Rachel Fletcher,Laurie Larsen,Honda,Civic,2022,21568,0.1000966819135256,2158.89
23-06-2022,Thomas Maynard,Wendy Diaz,Chevrolet,Silverado,2010,37701,0.075691979,2853.66
18-05-2022,Austin Nunez,Jeremy Allen,Ford,F-150,2019,40689,0.088745326,3610.96
22-01-2023,Stacy Hall,Jerry Washington,Toyota,Corolla,2018,19733,0.052787159,1041.65
25-12-2022,Kenneth Norman,Jessica Chase,Toyota,Corolla,2020,36213,0.1133897746262196,4106.18
14-01-2023,Caitlyn Singleton,Julie Smith,Chevrolet,Silverado,2015,21992,0.095746011,2105.65
11-03-2023,Dr. Valerie Morgan,Robert Conley,Nissan,Altima,2010,18605,0.076832482,1429.47
01-10-2022,Philip Stark,George Schultz,Toyota,Corolla,2010,19276,0.1079334286495216,2080.52
08-10-2022,John Bennett,Tonya Davis,Chevrolet,Silverado,2014,25258,0.080870421,2042.63
19-12-2022,Vanessa Rogers,Stephanie Harvey,Toyota,Corolla,2019,21501,0.074065921,1592.49
24-05-2022,Rebecca Brooks,Alejandro Lara,Nissan,Altima,2017,30690,0.067425234,2069.28
21-07-2022,Dustin West,Summer Underwood,Toyota,Corolla,2013,46649,0.082990119,3871.41
27-06-2022,Scott Ward,Jeffery Carter,Toyota,Corolla,2021,49693,0.1499712392903071,7452.52
05-12-2022,Lindsey Smith,Linda Figueroa,Nissan,Altima,2021,21484,0.1056842762525717,2270.52
26-11-2022,Zoe Santos,Donna Wolf,Nissan,Altima,2019,41223,0.064167021,2645.16
20-11-2022,Jared Harper,William Roberts,Ford,F-150,2011,49685,0.067532176,3355.34
06-01-2023,Lisa Villegas,Emma Sherman,Chevrolet,Silverado,2019,29540,0.062899124,1858.04
21-12-2022,Timothy Bradley,Sarah Ferguson,Ford,F-150,2012,12342,0.1240064855929999,1530.49
31-05-2022,Megan Fernandez,Brandon Wagner,Honda,Civic,2011,14541,0.1005986535026128,1462.81
20-03-2023,Linda Moon,Judy Lam,Honda,Civic,2022,26324,0.07358341,1937.01
28-10-2022,Jessica Willis,Taylor Guzman,Chevrolet,Silverado,2011,31852,0.062711572,1997.49
12-09-2022,Justin Anderson,Anna Hall,Chevrolet,Silverado,2012,15876,0.1168370273939196,1854.9
15-01-2023,Edward Rojas,Alexandra Schultz,Ford,F-150,2018,32751,0.060913948,1994.99
08-08-2022,Barry Pugh,Zachary Jones,Nissan,Altima,2022,27542,0.094390908,2599.71
30-07-2022,Patricia Burke,Terry Jimenez,Nissan,Altima,2018,45937,0.1302162794006282,5981.75
08-01-2023,Raymond Terrell,Brenda Brown,Honda,Civic,2018,27517,0.079627516,2191.11
10-10-2022,David Smith,Julie Schneider,Honda,Civic,2015,36721,0.1271703319319601,4669.82
25-09-2022,Ann Klein,Gail Mccarthy,Ford,F-150,2014,38604,0.1197223091816062,4621.76
28-08-2022,Julie Wilson,Clarence Perkins,Toyota,Corolla,2018,20193,0.1034189218772324,2088.34
21-07-2022,Victoria Jones,Ian Simpson,Chevrolet,Silverado,2010,16711,0.089515437,1495.89
15-07-2022,Hannah Brown,Denise Perez,Toyota,Corolla,2011,24099,0.08923876,2150.56
28-08-2022,Alexander Booth,Angela Smith,Nissan,Altima,2019,34262,0.1271016030802552,4354.76
19-10-2022,Margaret Dunn,Christopher Martin,Toyota,Corolla,2019,44984,0.118286777456199,5321.01
30-09-2022,Tracey Gibson,Nicole Sutton,Honda,Civic,2013,42835,0.096677834,4141.2
29-08-2022,Daniel Bernard,Christopher Bartlett,Chevrolet,Silverado,2016,40722,0.1174321912836074,4782.07
21-10-2022,Brian Sparks,Sarah Bell,Nissan,Altima,2013,13111,0.062160523,814.99
06-10-2022,Katherine Lambert,John Harris,Ford,F-150,2018,27717,0.083296898,2308.74
03-10-2022,Kenneth Hernandez,Maria Johnson,Nissan,Altima,2010,10375,0.070025257,726.51
01-02-2023,Teresa Ball,Christine Carrillo,Nissan,Altima,2018,24759,0.081621159,2020.86
13-05-2022,Johnny Lowe,Jennifer Young,Nissan,Altima,2016,35340,0.1113357173777009,3934.6
03-09-2022,Cassandra Gentry,Anna Russell,Ford,F-150,2018,29383,0.1362880411281699,4004.55
12-01-2023,George Baker,Troy Johnson,Nissan,Altima,2014,41875,0.1438994594892681,6025.79
29-01-2023,Miguel Gonzalez,Jon Wong,Toyota,Corolla,2021,43647,0.089189138,3892.84
23-10-2022,Dr. Emily Peck,Austin Cummings MD,Ford,F-150,2014,33747,0.1455409611978292,4911.57
05-02-2023,Ronald Chapman,Hannah Hubbard,Chevrolet,Silverado,2019,29334,0.1461193620565885,4286.27
11-12-2022,Kenneth Bryant,Tamara Marshall,Nissan,Altima,2016,45818,0.1012936328192302,4641.07
25-01-2023,Mitchell Arnold,Eric Flores,Ford,F-150,2019,14269,0.1387252219086863,1979.47
15-09-2022,Rebecca Frank,Kara Salazar,Honda,Civic,2014,10925,0.1001636518888311,1094.29
18-10-2022,Rebecca Evans,Matthew Lopez,Honda,Civic,2021,24763,0.1042472152862221,2581.47
02-02-2023,Kimberly Terry,Megan Walter,Ford,F-150,2021,31638,0.1338059004622485,4233.35
25-05-2022,Daniel Brown,Angela Allen,Chevrolet,Silverado,2021,30570,0.06819856,2084.83
19-01-2023,Gary Rice,Bryan Nguyen,Honda,Civic,2022,17598,0.077097956,1356.77
25-08-2022,Justin Anderson,Lauren Perez,Nissan,Altima,2018,12521,0.1083879101735167,1357.13
12-05-2022,Kathryn Hernandez,Traci Hanson,Nissan,Altima,2013,13704,0.1029145789425864,1410.34
23-10-2022,James Mccoy,James Garcia,Honda,Civic,2018,36557,0.054702494,1999.76
28-09-2022,Travis Barrett,Brian Arnold,Chevrolet,Silverado,2019,47985,0.078301538,3757.3
31-08-2022,Kayla Ortiz,Michele Liu,Nissan,Altima,2015,25738,0.1170897846143109,3013.66
27-08-2022,Loretta Spencer,Kenneth Young,Chevrolet,Silverado,2020,30142,0.076355063,2301.49
25-07-2022,Stephanie Smith,Brenda Smith,Nissan,Altima,2014,44005,0.1273760288418358,5605.18
25-07-2022,Natalie Collins,Jason Stanley,Honda,Civic,2010,25915,0.1064049135641033,2757.48
13-03-2023,Amanda Love,Sarah Brown,Ford,F-150,2022,27357,0.149756126684957,4096.88
02-06-2022,Andrew Glenn,Jessica Wright,Honda,Civic,2016,37327,0.1278842664750722,4773.54
04-06-2022,Fernando Sherman,Michael Mcdonald,Toyota,Corolla,2021,33820,0.064012711,2164.91
14-12-2022,William Peterson,Jennifer Esparza,Ford,F-150,2020,40044,0.052924283,2119.3
15-09-2022,Theresa Hubbard,James Moore,Honda,Civic,2015,40786,0.099572112,4061.15
15-11-2022,Jill Price,Tiffany Walter,Honda,Civic,2011,11653,0.1291195071634197,1504.63
04-11-2022,James Coleman,Richard Sawyer,Toyota,Corolla,2011,21077,0.1168951547242684,2463.8
25-09-2022,Barry Brown,Ricky Reynolds,Honda,Civic,2019,37495,0.089686932,3362.81
20-07-2022,Michael Wilson,Matthew Williams,Honda,Civic,2020,28674,0.1327468664072097,3806.38
02-03-2023,Paige Blankenship,Zachary Oneill,Nissan,Altima,2017,14025,0.050481254,708.0
10-08-2022,Corey Bishop,Paul Williams,Honda,Civic,2016,20696,0.1044825235848186,2162.37
31-12-2022,Rebecca Davila,Austin Simmons,Chevrolet,Silverado,2019,16349,0.1217622916033107,1990.69
15-09-2022,Daniel George DVM,Zachary Garza,Honda,Civic,2019,20548,0.1309980945574407,2691.75
16-06-2022,Danny Finley,Krista Brooks,Nissan,Altima,2021,28714,0.058482238,1679.26
